X1,Date,Total Volume,Total Bags,Small Bags,Large Bags,XLarge Bags,type,region,SmallMediumAvocado,LargeAvocado,ExtraLargeAvocado
4,29.11.15,1303.04,333.33,333.33,0,0,organic,Jacksonville,4046_925.68,4225_32.44,4770_11.59
5,22.11.15,1640.06,316.67,316.67,0,0,organic,Jacksonville,4046_1257.57,4225_41.57,4770_24.25
6,15.11.15,1954.57,443.34,436.67,6.67,0,organic,Jacksonville,4046_1446.83,4225_48.3,4770_16.1
7,08.11.15,1746.27,590,590,0,0,organic,Jacksonville,4046_1112.72,4225_34.38,4770_9.17
8,01.11.15,2109.04,743.33,743.33,0,0,organic,Jacksonville,4046_1331.43,4225_21.71,4770_12.57
9,25.10.15,2089.47,436.67,436.67,0,0,organic,Jacksonville,4046_1616.67,4225_27.1,4770_9.03
10,18.10.15,2167.37,506.67,506.67,0,0,organic,Jacksonville,4046_1601.22,4225_44.61,4770_14.87
11,11.10.15,2605.97,1000,1000,0,0,organic,Jacksonville,4046_1536.09,4225_43.53,4770_26.35
12,04.10.15,1808.46,650,650,0,0,organic,Jacksonville,4046_1102.26,4225_50.47,4770_5.73
13,27.09.15,1592.71,293.33,293.33,0,0,organic,Jacksonville,4046_1229.36,4225_49.36,4770_20.66
14,20.09.15,1557.89,590,590,0,0,organic,Jacksonville,4046_940.33,4225_19.52,4770_8.04
15,13.09.15,1722.33,550,550,0,0,organic,Jacksonville,4046_1104.58,4225_60.86,4770_6.89
16,06.09.15,2016.06,856.67,856.67,0,0,organic,Jacksonville,4046_1096.25,4225_55.1,4770_8.04
17,30.08.15,2451.63,1170.34,1170.34,0,0,organic,Jacksonville,4046_1209.01,4225_51.63,4770_20.65
18,23.08.15,3056.14,1662.86,1662.86,0,0,organic,Jacksonville,4046_1313.07,4225_55,4770_25.21
19,16.08.15,3621.53,2287.43,2269.63,17.8,0,organic,Jacksonville,4046_1275.73,4225_49.21,4770_9.16
20,09.08.15,2058.04,577.56,577.56,0,0,organic,Jacksonville,4046_1394.81,4225_60.54,4770_25.13
21,02.08.15,1979.87,552.93,552.93,0,0,organic,Jacksonville,4046_1338.04,4225_61.55,4770_27.35
22,26.07.15,2841.57,1496.55,1496.55,0,0,organic,Jacksonville,4046_1275.61,4225_44.38,4770_25.03
23,19.07.15,3597.52,2330.23,2330.23,0,0,organic,Jacksonville,4046_1209.37,4225_23.85,4770_34.07
24,12.07.15,3753.82,2478.57,2478.57,0,0,organic,Jacksonville,4046_1209.16,4225_47.86,4770_18.23
25,05.07.15,1787.44,450,450,0,0,organic,Jacksonville,4046_1263.07,4225_65.22,4770_9.15
26,28.06.15,1774.27,157.66,150,7.66,0,organic,Jacksonville,4046_1515.5,4225_85.02,4770_16.09
27,21.06.15,1989.25,312.57,310,2.57,0,organic,Jacksonville,4046_1551.97,4225_114.32,4770_10.39
28,14.06.15,2208.88,510.95,480,30.95,0,organic,Jacksonville,4046_1621.33,4225_60.35,4770_16.25
29,07.06.15,4115.46,743.33,743.33,0,0,organic,Jacksonville,4046_3240.32,4225_118.98,4770_12.83
30,31.05.15,2053.94,670.42,670.42,0,0,organic,Jacksonville,4046_1343.65,4225_17.59,4770_22.28
31,24.05.15,2450.71,846.67,846.67,0,0,organic,Jacksonville,4046_1521.36,4225_68.51,4770_14.17
32,17.05.15,2470.94,485.16,485.16,0,0,organic,Jacksonville,4046_1550.76,4225_186.61,4770_248.41
33,10.05.15,2281.85,906.67,906.67,0,0,organic,Jacksonville,4046_1296.22,4225_45.46,4770_33.5
34,03.05.15,2078.99,708.03,708.03,0,0,organic,Jacksonville,4046_1314.35,4225_26.5,4770_30.11
35,26.04.15,2003.04,510,510,0,0,organic,Jacksonville,4046_1426.4,4225_36.35,4770_30.29
36,19.04.15,2076.77,652.16,652.16,0,0,organic,Jacksonville,4046_1375.82,4225_35.37,4770_13.42
37,12.04.15,1890.99,406.67,406.67,0,0,organic,Jacksonville,4046_1407.49,4225_56.1,4770_20.73
38,05.04.15,1885.9,562.98,557.56,5.42,0,organic,Jacksonville,4046_1209.53,4225_64.62,4770_48.77
39,29.03.15,2214.84,785.52,777.4,8.12,0,organic,Jacksonville,4046_1346.48,4225_65.78,4770_17.06
40,22.03.15,2186.64,923.33,923.33,0,0,organic,Jacksonville,4046_1175.85,4225_58.31,4770_29.15
41,15.03.15,1891.49,513.33,513.33,0,0,organic,Jacksonville,4046_1284.83,4225_60.6,4770_32.73
42,08.03.15,2221.57,850,850,0,0,organic,Jacksonville,4046_1300.23,4225_53.2,4770_18.14
43,01.03.15,2076.28,1013.33,1013.33,0,0,organic,Jacksonville,4046_1007.45,4225_30.16,4770_25.34
44,22.02.15,1863.24,853.33,853.33,0,0,organic,Jacksonville,4046_955.93,4225_49.18,4770_4.8
45,15.02.15,1758.64,616.67,616.67,0,0,organic,Jacksonville,4046_1079.86,4225_45.39,4770_16.72
46,08.02.15,2242.67,1273.33,1273.33,0,0,organic,Jacksonville,4046_892.03,4225_63.04,4770_14.27
47,01.02.15,1591.75,720,720,0,0,organic,Jacksonville,4046_805.42,4225_60.41,4770_5.92
48,25.01.15,1140.32,263.33,263.33,0,0,organic,Jacksonville,4046_853.38,4225_22.43,4770_1.18
49,18.01.15,1403.1,500,500,0,0,organic,Jacksonville,4046_846.65,4225_55.27,4770_1.18
50,11.01.15,1248.89,240,240,0,0,organic,Jacksonville,4046_978.49,4225_24.55,4770_5.85
51,04.01.15,1381.31,523.33,523.33,0,0,organic,Jacksonville,4046_803.33,4225_47.67,4770_6.98
0,27.12.15,4595.5,1015.5,701.41,314.09,0,organic,LasVegas,4046_1188.98,4225_2391.02,4770_0
1,20.12.15,4921.37,407.88,258.73,149.15,0,organic,LasVegas,4046_1672.16,4225_2841.33,4770_0
2,13.12.15,5606.22,509.14,408.49,100.65,0,organic,LasVegas,4046_1979.71,4225_3117.37,4770_0
3,06.12.15,4459.56,76.67,76.67,0,0,organic,LasVegas,4046_2223.41,4225_2159.48,4770_0
4,29.11.15,3996.06,30,30,0,0,organic,LasVegas,4046_1460.87,4225_2505.19,4770_0
5,22.11.15,4731.93,40,40,0,0,organic,LasVegas,4046_2047.55,4225_2644.38,4770_0
6,15.11.15,4981.33,157.71,43.33,114.38,0,organic,LasVegas,4046_1845.67,4225_2977.95,4770_0
7,08.11.15,5599.48,174.08,123.33,50.75,0,organic,LasVegas,4046_2671.45,4225_2753.95,4770_0
8,01.11.15,5003.8,153.33,153.33,0,0,organic,LasVegas,4046_1735.17,4225_3115.3,4770_0
9,25.10.15,4222.62,273.11,256.67,16.44,0,organic,LasVegas,4046_1225.4,4225_2724.11,4770_0
10,18.10.15,4420.01,229.93,223.33,6.6,0,organic,LasVegas,4046_1353.82,4225_2836.26,4770_0
11,11.10.15,4355.33,296.66,296.66,0,0,organic,LasVegas,4046_1288.15,4225_2770.52,4770_0
12,04.10.15,4655.07,116.67,116.67,0,0,organic,LasVegas,4046_1209.45,4225_3328.95,4770_0
13,27.09.15,5756.8,113.35,103.33,10.02,0,organic,LasVegas,4046_1243.87,4225_4399.58,4770_0
14,20.09.15,3413.65,23.33,23.33,0,0,organic,LasVegas,4046_693.42,4225_2696.9,4770_0
15,13.09.15,3783.2,379.28,270,109.28,0,organic,LasVegas,4046_847.33,4225_2556.59,4770_0
16,06.09.15,6723.56,438.58,0,438.58,0,organic,LasVegas,4046_3062.78,4225_3222.2,4770_0
17,30.08.15,8160.56,628.15,67.59,560.56,0,organic,LasVegas,4046_3905.04,4225_3627.37,4770_0
18,23.08.15,8676.7,897.29,361.51,535.78,0,organic,LasVegas,4046_4150.85,4225_3628.56,4770_0
19,16.08.15,8549.47,661.35,580.13,81.22,0,organic,LasVegas,4046_3299.05,4225_4589.07,4770_0
20,09.08.15,7773.81,500.77,413.41,87.36,0,organic,LasVegas,4046_4016.18,4225_3256.86,4770_0
21,02.08.15,9065.72,363.68,296.67,67.01,0,organic,LasVegas,4046_4950.22,4225_3751.82,4770_0
22,26.07.15,6775.02,217.74,16.67,201.07,0,organic,LasVegas,4046_3052.48,4225_3504.8,4770_0
23,19.07.15,5058.93,203.9,23.99,179.91,0,organic,LasVegas,4046_1717.89,4225_3137.14,4770_0
24,12.07.15,4999.62,145.81,103.93,41.88,0,organic,LasVegas,4046_1393.67,4225_3460.14,4770_0
25,05.07.15,10492.77,515.3,235.16,280.14,0,organic,LasVegas,4046_4751.99,4225_5225.48,4770_0
26,28.06.15,11098.01,750.31,110.08,640.23,0,organic,LasVegas,4046_5745.2,4225_4602.5,4770_0
27,21.06.15,11225.55,414.39,174.28,240.11,0,organic,LasVegas,4046_6354.28,4225_4456.88,4770_0
28,14.06.15,10351.7,1101.89,305.54,796.35,0,organic,LasVegas,4046_4423.81,4225_4826,4770_0
29,07.06.15,10804.37,1286.89,416.28,870.61,0,organic,LasVegas,4046_5155.39,4225_4362.09,4770_0
30,31.05.15,11467.23,1504.42,486.67,1017.75,0,organic,LasVegas,4046_5870.7,4225_4092.11,4770_0
31,24.05.15,12299.69,1282.43,343.14,939.29,0,organic,LasVegas,4046_6688.91,4225_4328.35,4770_0
32,17.05.15,12470.02,1385.58,330,1055.58,0,organic,LasVegas,4046_6463.13,4225_4621.31,4770_0
33,10.05.15,10511.94,1219.26,433.33,785.93,0,organic,LasVegas,4046_5433.37,4225_3859.31,4770_0
34,03.05.15,10168.54,1238.67,451.49,787.18,0,organic,LasVegas,4046_4718.35,4225_4211.52,4770_0
35,26.04.15,12433.98,1022.53,560,462.53,0,organic,LasVegas,4046_3751.05,4225_7660.4,4770_0
36,19.04.15,10527.86,880.1,233.33,646.77,0,organic,LasVegas,4046_5673.89,4225_3973.87,4770_0
37,12.04.15,8894.91,1020.07,450,570.07,0,organic,LasVegas,4046_4396.88,4225_3477.96,4770_0
38,05.04.15,9356.12,886.39,545.4,340.99,0,organic,LasVegas,4046_4828.61,4225_3641.12,4770_0
39,29.03.15,9469.98,709.98,687.72,22.26,0,organic,LasVegas,4046_5071.98,4225_3688.02,4770_0
40,22.03.15,9021.37,690.23,690.23,0,0,organic,LasVegas,4046_4449.39,4225_3881.75,4770_0
41,15.03.15,4860.39,102.17,66.67,35.5,0,organic,LasVegas,4046_1974.44,4225_2783.78,4770_0
42,08.03.15,5910.67,467.59,453.33,14.26,0,organic,LasVegas,4046_2676.09,4225_2766.99,4770_0
43,01.03.15,7867.61,820,820,0,0,organic,LasVegas,4046_4161.89,4225_2885.72,4770_0
44,22.02.15,7179.44,90.26,86.67,3.59,0,organic,LasVegas,4046_3979.49,4225_3109.69,4770_0
45,15.02.15,6259.44,300,300,0,0,organic,LasVegas,4046_3336.65,4225_2622.79,4770_0
46,08.02.15,7138.01,713.33,713.33,0,0,organic,LasVegas,4046_3705.92,4225_2718.76,4770_0
47,01.02.15,7634.17,383.33,383.33,0,0,organic,LasVegas,4046_4366.54,4225_2884.3,4770_0
48,25.01.15,5758.68,286.65,273.33,13.32,0,organic,LasVegas,4046_2421.36,4225_3050.67,4770_0
49,18.01.15,6032.31,813.33,813.33,0,0,organic,LasVegas,4046_3449.94,4225_1769.04,4770_0
50,11.01.15,6144.55,33.33,33.33,0,0,organic,LasVegas,4046_4027.3,4225_2083.92,4770_0
51,04.01.15,6329.83,457.12,426.67,30.45,0,organic,LasVegas,4046_3730.8,4225_2141.91,4770_0
0,27.12.15,52474.67,28269.45,25485.27,2784.18,0,organic,LosAngeles,4046_8914.66,4225_15290.56,4770_0
1,20.12.15,53170.36,31529.96,22728.58,8801.38,0,organic,LosAngeles,4046_7660.24,4225_13978.6,4770_1.56
2,13.12.15,51913.12,30232.24,21066.55,9165.69,0,organic,LosAngeles,4046_8067.97,4225_13612.91,4770_0
3,06.12.15,43059.51,21798.34,21632.95,165.39,0,organic,LosAngeles,4046_9738.84,4225_11520.76,4770_1.57
4,29.11.15,42934.45,19303.87,19134.05,169.82,0,organic,LosAngeles,4046_8753.06,4225_14877.52,4770_0
5,22.11.15,45689.27,20356.51,19978.57,377.94,0,organic,LosAngeles,4046_10035.86,4225_15296.9,4770_0
6,15.11.15,49201.89,19506.12,18988.91,517.21,0,organic,LosAngeles,4046_10986.49,4225_18709.28,4770_0
7,08.11.15,48697.16,18217.36,17164.73,1052.63,0,organic,LosAngeles,4046_11093.6,4225_19386.2,4770_0
8,01.11.15,52815.97,18087.65,17485.6,602.05,0,organic,LosAngeles,4046_13987.25,4225_20741.07,4770_0
9,25.10.15,48799.38,13938.19,12992.81,945.38,0,organic,LosAngeles,4046_13800.24,4225_21060.95,4770_0
10,18.10.15,33737.71,7359.79,6393.48,966.31,0,organic,LosAngeles,4046_10370.68,4225_16004.06,4770_3.18
11,11.10.15,28062.63,5206.25,5146.25,60,0,organic,LosAngeles,4046_8093.67,4225_14759.53,4770_3.18
12,04.10.15,34443.27,5343.01,5303.01,40,0,organic,LosAngeles,4046_11737.64,4225_17362.62,4770_0
13,27.09.15,38333.16,7682.94,7672.94,10,0,organic,LosAngeles,4046_13181.74,4225_17468.48,4770_0
14,20.09.15,43450.79,4233.09,4216.42,16.67,0,organic,LosAngeles,4046_20900.82,4225_18316.88,4770_0
15,13.09.15,45533.58,4021.8,3985.13,36.67,0,organic,LosAngeles,4046_26153.24,4225_15358.54,4770_0
16,06.09.15,40540.88,7686.16,7686.16,0,0,organic,LosAngeles,4046_16410.64,4225_16444.08,4770_0
17,30.08.15,40655.43,9264.46,9264.46,0,0,organic,LosAngeles,4046_15094.25,4225_16296.72,4770_0
18,23.08.15,50234.03,10769.73,10769.73,0,0,organic,LosAngeles,4046_19022.68,4225_20438.43,4770_3.19
19,16.08.15,39542.9,11107.69,11107.69,0,0,organic,LosAngeles,4046_15077.03,4225_13358.18,4770_0
20,09.08.15,35630.99,8477.56,8477.56,0,0,organic,LosAngeles,4046_13861.99,4225_13291.44,4770_0
21,02.08.15,40544.17,7544.36,7544.36,0,0,organic,LosAngeles,4046_16172.21,4225_16827.6,4770_0
22,26.07.15,43803.78,7729.05,7729.05,0,0,organic,LosAngeles,4046_17779.91,4225_18294.82,4770_0
23,19.07.15,41636.8,8466.32,8466.32,0,0,organic,LosAngeles,4046_17780.38,4225_15390.1,4770_0
24,12.07.15,39171.61,7156.78,7147.96,8.82,0,organic,LosAngeles,4046_18271.83,4225_13741.41,4770_1.59
25,05.07.15,56929.52,8956.09,8956.09,0,0,organic,LosAngeles,4046_17846.84,4225_30121.84,4770_4.75
26,28.06.15,48421.15,7027.42,7027.42,0,0,organic,LosAngeles,4046_15429.9,4225_25963.83,4770_0
27,21.06.15,45352.7,8501.63,8501.63,0,0,organic,LosAngeles,4046_16257.28,4225_20593.79,4770_0
28,14.06.15,42369.24,8029.13,8029.13,0,0,organic,LosAngeles,4046_15847.77,4225_18470.25,4770_22.09
29,07.06.15,44034.76,10222.46,10222.46,0,0,organic,LosAngeles,4046_14739.99,4225_19066.01,4770_6.3
30,31.05.15,44605.56,11066.76,11066.76,0,0,organic,LosAngeles,4046_14419.12,4225_19119.68,4770_0
31,24.05.15,49071.35,9509.53,9509.53,0,0,organic,LosAngeles,4046_15437.2,4225_24124.62,4770_0
32,17.05.15,43907.34,9420.78,9420.78,0,0,organic,LosAngeles,4046_14135.17,4225_20351.39,4770_0
33,10.05.15,42131.8,9863.77,9863.77,0,0,organic,LosAngeles,4046_12338.35,4225_19929.68,4770_0
34,03.05.15,43115.31,10607.23,10607.23,0,0,organic,LosAngeles,4046_14801.85,4225_17706.23,4770_0
35,26.04.15,44090.53,10622.7,10622.7,0,0,organic,LosAngeles,4046_15815.81,4225_17652.02,4770_0
36,19.04.15,44688.56,9244.74,9244.74,0,0,organic,LosAngeles,4046_14352.89,4225_21089.41,4770_1.52
37,12.04.15,43407.79,8402.4,8402.4,0,0,organic,LosAngeles,4046_17119.09,4225_17886.3,4770_0
38,05.04.15,44984.85,10474.82,10474.82,0,0,organic,LosAngeles,4046_16980.32,4225_17529.71,4770_0
39,29.03.15,35121.94,8462.01,8462.01,0,0,organic,LosAngeles,4046_13962.42,4225_12697.51,4770_0
40,22.03.15,41439.59,6243.6,6243.6,0,0,organic,LosAngeles,4046_22334.06,4225_12861.93,4770_0
41,15.03.15,32656.06,6218.46,6218.46,0,0,organic,LosAngeles,4046_25316.97,4225_1120.63,4770_0
42,08.03.15,42280.47,9906.96,9906.96,0,0,organic,LosAngeles,4046_31604.04,4225_769.47,4770_0
43,01.03.15,60244.59,9386.97,9386.97,0,0,organic,LosAngeles,4046_49177.6,4225_1680.02,4770_0
44,22.02.15,44972.88,7481.17,7481.17,0,0,organic,LosAngeles,4046_36585.77,4225_905.94,4770_0
45,15.02.15,41524.22,7070.87,7070.87,0,0,organic,LosAngeles,4046_33427.07,4225_1026.28,4770_0
46,08.02.15,46991.12,7820.93,7820.93,0,0,organic,LosAngeles,4046_36957.13,4225_2213.06,4770_0
47,01.02.15,50107.32,8756.72,8756.72,0,0,organic,LosAngeles,4046_39628.65,4225_1721.95,4770_0
48,25.01.15,38078.07,8684.63,8684.63,0,0,organic,LosAngeles,4046_28037.64,4225_1355.8,4770_0
49,18.01.15,43649.12,8541.34,8541.34,0,0,organic,LosAngeles,4046_33738.87,4225_1368.91,4770_0
50,11.01.15,60232.63,6081.88,6081.88,0,0,organic,LosAngeles,4046_52087.31,4225_2063.44,4770_0
51,04.01.15,54495.54,5050.63,5050.63,0,0,organic,LosAngeles,4046_47721.51,4225_1723.4,4770_0
0,27.12.15,862.59,162.59,60,102.59,0,organic,Louisville,4046_9.98,4225_690.02,4770_0
1,20.12.15,924.46,57.87,13.33,44.54,0,organic,Louisville,4046_33.57,4225_833.02,4770_0
2,13.12.15,1111.9,284.89,0,284.89,0,organic,Louisville,4046_28.91,4225_798.1,4770_0
3,06.12.15,1391.25,507.55,0,507.55,0,organic,Louisville,4046_15.13,4225_868.57,4770_0
4,29.11.15,1491.28,651.59,0,651.59,0,organic,Louisville,4046_34.6,4225_805.09,4770_0
5,22.11.15,1202.46,87.78,3.33,84.45,0,organic,Louisville,4046_7.6,4225_1107.08,4770_0
6,15.11.15,1155.99,139.11,106.67,32.44,0,organic,Louisville,4046_2.54,4225_1014.34,4770_0
7,08.11.15,1272.64,334.39,153.33,181.06,0,organic,Louisville,4046_43.28,4225_894.97,4770_0
8,01.11.15,1156.12,271.65,43.33,228.32,0,organic,Louisville,4046_48.5,4225_835.97,4770_0
9,25.10.15,1779.45,78.42,0,78.42,0,organic,Louisville,4046_69.06,4225_1631.97,4770_0
10,18.10.15,1696.6,233.58,0,233.58,0,organic,Louisville,4046_20.5,4225_1442.52,4770_0
11,11.10.15,1243.4,243.55,0,243.55,0,organic,Louisville,4046_11.54,4225_988.31,4770_0
12,04.10.15,1155.28,17.1,0,17.1,0,organic,Louisville,4046_23.52,4225_1114.66,4770_0
13,27.09.15,1602.79,269.35,206.67,62.68,0,organic,Louisville,4046_24.36,4225_1309.08,4770_0
14,20.09.15,1974.52,665.3,423.33,241.97,0,organic,Louisville,4046_40.99,4225_1268.23,4770_0
15,13.09.15,1858.03,501.4,286.67,214.73,0,organic,Louisville,4046_44.79,4225_1311.84,4770_0
16,06.09.15,2450.75,1136.2,440,696.2,0,organic,Louisville,4046_52.43,4225_1262.12,4770_0
17,30.08.15,2648.03,954.5,273.34,681.16,0,organic,Louisville,4046_58.75,4225_1634.78,4770_0
18,23.08.15,2726.65,1058.65,256.67,801.98,0,organic,Louisville,4046_42.08,4225_1625.92,4770_0
19,16.08.15,2495.29,625.02,243.33,381.69,0,organic,Louisville,4046_3.82,4225_1866.45,4770_0
20,09.08.15,3003.82,884.72,400,484.72,0,organic,Louisville,4046_2.54,4225_2116.56,4770_0
21,02.08.15,2477.04,686.3,36.67,649.63,0,organic,Louisville,4046_4,4225_1786.74,4770_0
22,26.07.15,2995.57,1700.53,40,1660.53,0,organic,Louisville,4046_0,4225_1295.04,4770_0
23,19.07.15,2680.01,1243.46,53.33,1190.13,0,organic,Louisville,4046_0,4225_1436.55,4770_0
24,12.07.15,2290.3,796.5,70,726.5,0,organic,Louisville,4046_7.54,4225_1486.26,4770_0
25,05.07.15,2117.32,856.98,246.67,610.31,0,organic,Louisville,4046_0,4225_1260.34,4770_0
26,28.06.15,1744.67,475.6,233.33,242.27,0,organic,Louisville,4046_8.76,4225_1260.31,4770_0
27,21.06.15,2344.24,672.63,224.99,447.64,0,organic,Louisville,4046_18.73,4225_1652.88,4770_0
28,14.06.15,2093.17,900.9,415.53,485.37,0,organic,Louisville,4046_17.42,4225_1174.85,4770_0
29,07.06.15,2299.74,1313.56,437.41,876.15,0,organic,Louisville,4046_14.16,4225_972.02,4770_0
30,31.05.15,2103.36,1062.94,370.98,691.96,0,organic,Louisville,4046_8.65,4225_1031.77,4770_0
31,24.05.15,2285.46,941.63,438.45,503.18,0,organic,Louisville,4046_3.69,4225_1340.14,4770_0
32,17.05.15,2132.11,793.82,458.25,335.57,0,organic,Louisville,4046_2.46,4225_1335.83,4770_0
33,10.05.15,3355.53,2014.15,390,1624.15,0,organic,Louisville,4046_12.58,4225_1328.8,4770_0
34,03.05.15,2038.99,1208.27,463.33,744.94,0,organic,Louisville,4046_1.22,4225_829.5,4770_0
35,26.04.15,1764.81,718.25,373.33,344.92,0,organic,Louisville,4046_1.22,4225_1045.34,4770_0
36,19.04.15,1687.21,772.45,246.67,525.78,0,organic,Louisville,4046_0,4225_914.76,4770_0
37,12.04.15,1294.45,485.74,263.35,222.39,0,organic,Louisville,4046_8.84,4225_799.87,4770_0
38,05.04.15,1517.39,616.41,330,286.41,0,organic,Louisville,4046_4.82,4225_896.16,4770_0
39,29.03.15,1219.02,533.61,279.31,254.3,0,organic,Louisville,4046_0,4225_685.41,4770_0
40,22.03.15,1030.98,273.88,113.33,160.55,0,organic,Louisville,4046_10.75,4225_746.35,4770_0
41,15.03.15,1664.74,925.05,796.67,128.38,0,organic,Louisville,4046_8.34,4225_731.35,4770_0
42,08.03.15,1541.79,626.54,532.64,93.9,0,organic,Louisville,4046_2.38,4225_912.87,4770_0
43,01.03.15,1510.75,432.78,213.33,219.45,0,organic,Louisville,4046_0,4225_1077.97,4770_0
44,22.02.15,1347.62,674.86,443.33,231.53,0,organic,Louisville,4046_14.29,4225_658.47,4770_0
45,15.02.15,1201.07,443.08,326.67,116.41,0,organic,Louisville,4046_12.71,4225_745.28,4770_0
46,08.02.15,1438.14,600.96,393.33,207.63,0,organic,Louisville,4046_13.52,4225_823.66,4770_0
47,01.02.15,1336.46,564.05,303.33,260.72,0,organic,Louisville,4046_0,4225_772.41,4770_0
48,25.01.15,1201.46,457.41,216.67,240.74,0,organic,Louisville,4046_3.57,4225_740.48,4770_0
49,18.01.15,1106.86,425.29,420,5.29,0,organic,Louisville,4046_5.19,4225_676.38,4770_0
50,11.01.15,1435.48,216.46,173.93,42.53,0,organic,Louisville,4046_0,4225_1219.02,4770_0
51,04.01.15,1395.75,558.7,478.15,80.55,0,organic,Louisville,4046_12.41,4225_824.64,4770_0
0,27.12.15,1155.71,1016.67,1016.67,0,0,organic,MiamiFtLauderdale,4046_120.88,4225_18.16,4770_0
1,20.12.15,1563.02,1527.12,1527.12,0,0,organic,MiamiFtLauderdale,4046_34.6,4225_1.3,4770_0
2,13.12.15,1366.32,1345.68,1345.68,0,0,organic,MiamiFtLauderdale,4046_8.91,4225_11.73,4770_0
3,06.12.15,1054.07,1050.47,1043.8,6.67,0,organic,MiamiFtLauderdale,4046_2.3,4225_1.3,4770_0
4,29.11.15,1203.52,1184.27,1184.27,0,0,organic,MiamiFtLauderdale,4046_4.91,4225_14.34,4770_0
5,22.11.15,657.96,645.47,642.14,3.33,0,organic,MiamiFtLauderdale,4046_4.62,4225_7.87,4770_0
6,15.11.15,2707.87,2702.93,2696.26,6.67,0,organic,MiamiFtLauderdale,4046_3.63,4225_1.31,4770_0
7,08.11.15,84.56,76.66,73.33,3.33,0,organic,MiamiFtLauderdale,4046_3.95,4225_3.95,4770_0
8,01.11.15,1955.27,1950,1946.67,3.33,0,organic,MiamiFtLauderdale,4046_3.95,4225_1.32,4770_0
9,25.10.15,1484.89,1473.33,1473.33,0,0,organic,MiamiFtLauderdale,4046_6.28,4225_5.28,4770_0
10,18.10.15,901.53,880,880,0,0,organic,MiamiFtLauderdale,4046_6.97,4225_14.56,4770_0
11,11.10.15,1780.24,1763.33,1763.33,0,0,organic,MiamiFtLauderdale,4046_12.93,4225_3.98,4770_0
12,04.10.15,1584.01,1571.4,1571.4,0,0,organic,MiamiFtLauderdale,4046_9.96,4225_2.65,4770_0
13,27.09.15,821.99,808.06,808.06,0,0,organic,MiamiFtLauderdale,4046_11.28,4225_2.65,4770_0
14,20.09.15,1843.74,1817.25,1817.25,0,0,organic,MiamiFtLauderdale,4046_25.17,4225_1.32,4770_0
15,13.09.15,1005.8,989.6,989.6,0,0,organic,MiamiFtLauderdale,4046_10.92,4225_5.28,4770_0
16,06.09.15,1962.43,1952.22,1952.22,0,0,organic,MiamiFtLauderdale,4046_4.95,4225_5.26,4770_0
17,30.08.15,1358.02,1339.92,1339.92,0,0,organic,MiamiFtLauderdale,4046_6.31,4225_11.79,4770_0
18,23.08.15,1059.21,1050,1050,0,0,organic,MiamiFtLauderdale,4046_7.91,4225_1.3,4770_0
19,16.08.15,1164.87,1136.67,1136.67,0,0,organic,MiamiFtLauderdale,4046_6.18,4225_22.02,4770_0
20,09.08.15,1359.19,1343.33,1343.33,0,0,organic,MiamiFtLauderdale,4046_8.14,4225_7.72,4770_0
21,02.08.15,1015.04,993.33,993.33,0,0,organic,MiamiFtLauderdale,4046_5.11,4225_16.6,4770_0
22,26.07.15,571.4,559.99,556.66,3.33,0,organic,MiamiFtLauderdale,4046_5.07,4225_6.34,4770_0
23,19.07.15,792.97,786.67,786.67,0,0,organic,MiamiFtLauderdale,4046_5.04,4225_1.26,4770_0
24,12.07.15,1751.57,1663.91,1663.91,0,0,organic,MiamiFtLauderdale,4046_85.16,4225_2.5,4770_0
25,05.07.15,1766.19,840,840,0,0,organic,MiamiFtLauderdale,4046_921.19,4225_5,4770_0
26,28.06.15,1627.96,436.67,436.67,0,0,organic,MiamiFtLauderdale,4046_1181.34,4225_9.95,4770_0
27,21.06.15,1415.1,161.47,161.47,0,0,organic,MiamiFtLauderdale,4046_1247.43,4225_6.2,4770_0
28,14.06.15,2017.29,724.91,724.91,0,0,organic,MiamiFtLauderdale,4046_1278.78,4225_13.6,4770_0
29,07.06.15,2094.36,988.99,988.99,0,0,organic,MiamiFtLauderdale,4046_1085.62,4225_19.75,4770_0
30,31.05.15,2578.53,1393.7,1393.7,0,0,organic,MiamiFtLauderdale,4046_1172.5,4225_12.33,4770_0
31,24.05.15,1811.7,759.6,751.37,8.23,0,organic,MiamiFtLauderdale,4046_1036.04,4225_16.06,4770_0
32,17.05.15,2141.08,841.23,827.49,13.74,0,organic,MiamiFtLauderdale,4046_1251.61,4225_48.24,4770_0
33,10.05.15,2184.05,781.66,759.62,22.04,0,organic,MiamiFtLauderdale,4046_1393.71,4225_8.68,4770_0
34,03.05.15,4770.93,1509.36,1509.36,0,0,organic,MiamiFtLauderdale,4046_3106.9,4225_154.67,4770_0
35,26.04.15,6631.49,294.48,294.48,0,0,organic,MiamiFtLauderdale,4046_5848.51,4225_488.5,4770_0
