,Date,AveragePrice,type,region
2,13.12.15,1.82,organic,Plains
3,06.12.15,1.92,organic,Plains
4,29.11.15,1.82,organic,Plains
5,22.11.15,1.69,organic,Plains
6,15.11.15,1.68,organic,Plains
7,08.11.15,1.73,organic,Plains
8,01.11.15,1.55,organic,Plains
9,25.10.15,1.64,organic,Plains
10,18.10.15,1.68,organic,Plains
11,11.10.15,1.82,organic,Plains
12,04.10.15,1.76,organic,Plains
13,27.09.15,1.85,organic,Plains
14,20.09.15,1.85,organic,Plains
15,13.09.15,1.87,organic,Plains
16,06.09.15,1.91,organic,Plains
17,30.08.15,1.9,organic,Plains
18,23.08.15,1.92,organic,Plains
19,16.08.15,1.88,organic,Plains
20,09.08.15,1.87,organic,Plains
21,02.08.15,1.84,organic,Plains
22,26.07.15,1.84,organic,Plains
23,19.07.15,1.85,organic,Plains
24,12.07.15,1.89,organic,Plains
25,05.07.15,1.92,organic,Plains
26,28.06.15,1.93,organic,Plains
27,21.06.15,1.88,organic,Plains
28,14.06.15,1.79,organic,Plains
29,07.06.15,1.9,organic,Plains
30,31.05.15,1.93,organic,Plains
31,24.05.15,1.92,organic,Plains
32,17.05.15,1.93,organic,Plains
33,10.05.15,1.85,organic,Plains
34,03.05.15,1.92,organic,Plains
35,26.04.15,1.93,organic,Plains
36,19.04.15,1.9,organic,Plains
37,12.04.15,1.82,organic,Plains
38,05.04.15,1.81,organic,Plains
39,29.03.15,1.85,organic,Plains
40,22.03.15,1.8,organic,Plains
41,15.03.15,1.67,organic,Plains
42,08.03.15,1.68,organic,Plains
43,01.03.15,1.7,organic,Plains
44,22.02.15,1.66,organic,Plains
45,15.02.15,1.68,organic,Plains
46,08.02.15,1.54,organic,Plains
47,01.02.15,1.67,organic,Plains
48,25.01.15,1.8,organic,Plains
49,18.01.15,1.8,organic,Plains
50,11.01.15,1.68,organic,Plains
51,04.01.15,1.69,organic,Plains
0,27.12.15,1.24,organic,Portland
1,20.12.15,1.21,organic,Portland
2,13.12.15,0.93,organic,Portland
3,06.12.15,1.66,organic,Portland
4,29.11.15,1.38,organic,Portland
5,22.11.15,1.12,organic,Portland
6,15.11.15,1.8,organic,Portland
7,08.11.15,1.39,organic,Portland
8,01.11.15,0.98,organic,Portland
9,25.10.15,1.74,organic,Portland
10,18.10.15,1.78,organic,Portland
11,11.10.15,1.68,organic,Portland
12,04.10.15,1.57,organic,Portland
13,27.09.15,1.72,organic,Portland
14,20.09.15,1.76,organic,Portland
15,13.09.15,2.07,organic,Portland
16,06.09.15,2.16,organic,Portland
17,30.08.15,1.37,organic,Portland
18,23.08.15,2.21,organic,Portland
19,16.08.15,1.73,organic,Portland
20,09.08.15,2.02,organic,Portland
21,02.08.15,1.94,organic,Portland
22,26.07.15,1.96,organic,Portland
23,19.07.15,1.37,organic,Portland
24,12.07.15,1.82,organic,Portland
25,05.07.15,1.93,organic,Portland
26,28.06.15,1.53,organic,Portland
27,21.06.15,1.53,organic,Portland
28,14.06.15,1.91,organic,Portland
29,07.06.15,1.96,organic,Portland
30,31.05.15,1.5,organic,Portland
31,24.05.15,1.82,organic,Portland
32,17.05.15,1.68,organic,Portland
33,10.05.15,1.64,organic,Portland
34,03.05.15,1.54,organic,Portland
35,26.04.15,1.27,organic,Portland
36,19.04.15,1.57,organic,Portland
37,12.04.15,1.32,organic,Portland
38,05.04.15,1.76,organic,Portland
39,29.03.15,1.45,organic,Portland
40,22.03.15,1.29,organic,Portland
41,15.03.15,1.61,organic,Portland
42,08.03.15,1.45,organic,Portland
43,01.03.15,1.32,organic,Portland
44,22.02.15,1.38,organic,Portland
45,15.02.15,1.51,organic,Portland
46,08.02.15,1.23,organic,Portland
47,01.02.15,1.2,organic,Portland
48,25.01.15,1.35,organic,Portland
49,18.01.15,1.24,organic,Portland
50,11.01.15,1.22,organic,Portland
51,04.01.15,1.28,organic,Portland
0,27.12.15,1.74,organic,RaleighGreensboro
1,20.12.15,1.77,organic,RaleighGreensboro
2,13.12.15,1.81,organic,RaleighGreensboro
3,06.12.15,1.82,organic,RaleighGreensboro
4,29.11.15,1.78,organic,RaleighGreensboro
5,22.11.15,1.79,organic,RaleighGreensboro
6,15.11.15,1.77,organic,RaleighGreensboro
7,08.11.15,1.75,organic,RaleighGreensboro
8,01.11.15,1.65,organic,RaleighGreensboro
9,25.10.15,1.78,organic,RaleighGreensboro
10,18.10.15,1.73,organic,RaleighGreensboro
11,11.10.15,1.59,organic,RaleighGreensboro
12,04.10.15,1.76,organic,RaleighGreensboro
13,27.09.15,1.81,organic,RaleighGreensboro
14,20.09.15,1.86,organic,RaleighGreensboro
15,13.09.15,1.94,organic,RaleighGreensboro
16,06.09.15,1.95,organic,RaleighGreensboro
17,30.08.15,1.94,organic,RaleighGreensboro
18,23.08.15,1.92,organic,RaleighGreensboro
19,16.08.15,1.9,organic,RaleighGreensboro
20,09.08.15,1.82,organic,RaleighGreensboro
21,02.08.15,1.86,organic,RaleighGreensboro
22,26.07.15,1.77,organic,RaleighGreensboro
23,19.07.15,1.76,organic,RaleighGreensboro
24,12.07.15,1.77,organic,RaleighGreensboro
25,05.07.15,1.82,organic,RaleighGreensboro
26,28.06.15,1.8,organic,RaleighGreensboro
27,21.06.15,1.83,organic,RaleighGreensboro
28,14.06.15,1.75,organic,RaleighGreensboro
29,07.06.15,1.66,organic,RaleighGreensboro
30,31.05.15,1.6,organic,RaleighGreensboro
31,24.05.15,1.36,organic,RaleighGreensboro
32,17.05.15,1.15,organic,RaleighGreensboro
33,10.05.15,1.32,organic,RaleighGreensboro
34,03.05.15,1.35,organic,RaleighGreensboro
35,26.04.15,1.51,organic,RaleighGreensboro
36,19.04.15,1.68,organic,RaleighGreensboro
37,12.04.15,1.67,organic,RaleighGreensboro
38,05.04.15,1.96,organic,RaleighGreensboro
39,29.03.15,1.78,organic,RaleighGreensboro
40,22.03.15,1.85,organic,RaleighGreensboro
41,15.03.15,1.87,organic,RaleighGreensboro
42,08.03.15,1.74,organic,RaleighGreensboro
43,01.03.15,1.73,organic,RaleighGreensboro
44,22.02.15,1.77,organic,RaleighGreensboro
45,15.02.15,1.69,organic,RaleighGreensboro
46,08.02.15,1.73,organic,RaleighGreensboro
47,01.02.15,1.79,organic,RaleighGreensboro
48,25.01.15,2.02,organic,RaleighGreensboro
49,18.01.15,1.97,organic,RaleighGreensboro
50,11.01.15,1.98,organic,RaleighGreensboro
51,04.01.15,2.01,organic,RaleighGreensboro
0,27.12.15,1.53,organic,RichmondNorfolk
1,20.12.15,1.67,organic,RichmondNorfolk
2,13.12.15,1.67,organic,RichmondNorfolk
3,06.12.15,1.67,organic,RichmondNorfolk
4,29.11.15,1.68,organic,RichmondNorfolk
5,22.11.15,1.65,organic,RichmondNorfolk
6,15.11.15,1.65,organic,RichmondNorfolk
7,08.11.15,1.58,organic,RichmondNorfolk
8,01.11.15,1.4,organic,RichmondNorfolk
9,25.10.15,1.66,organic,RichmondNorfolk
10,18.10.15,1.63,organic,RichmondNorfolk
11,11.10.15,1.31,organic,RichmondNorfolk
12,04.10.15,1.68,organic,RichmondNorfolk
13,27.09.15,1.65,organic,RichmondNorfolk
14,20.09.15,1.87,organic,RichmondNorfolk
15,13.09.15,1.84,organic,RichmondNorfolk
16,06.09.15,1.85,organic,RichmondNorfolk
17,30.08.15,1.8,organic,RichmondNorfolk
18,23.08.15,1.74,organic,RichmondNorfolk
19,16.08.15,1.68,organic,RichmondNorfolk
20,09.08.15,1.59,organic,RichmondNorfolk
21,02.08.15,1.7,organic,RichmondNorfolk
22,26.07.15,1.41,organic,RichmondNorfolk
23,19.07.15,1.35,organic,RichmondNorfolk
24,12.07.15,1.28,organic,RichmondNorfolk
25,05.07.15,1.49,organic,RichmondNorfolk
26,28.06.15,1.4,organic,RichmondNorfolk
27,21.06.15,1.35,organic,RichmondNorfolk
28,14.06.15,1.33,organic,RichmondNorfolk
29,07.06.15,1.24,organic,RichmondNorfolk
30,31.05.15,1.13,organic,RichmondNorfolk
31,24.05.15,1.02,organic,RichmondNorfolk
32,17.05.15,1.01,organic,RichmondNorfolk
33,10.05.15,1.03,organic,RichmondNorfolk
34,03.05.15,1.03,organic,RichmondNorfolk
35,26.04.15,1.12,organic,RichmondNorfolk
36,19.04.15,1.26,organic,RichmondNorfolk
37,12.04.15,1.23,organic,RichmondNorfolk
38,05.04.15,1.54,organic,RichmondNorfolk
39,29.03.15,1.6,organic,RichmondNorfolk
40,22.03.15,1.52,organic,RichmondNorfolk
41,15.03.15,1.57,organic,RichmondNorfolk
42,08.03.15,1.57,organic,RichmondNorfolk
43,01.03.15,1.47,organic,RichmondNorfolk
44,22.02.15,1.51,organic,RichmondNorfolk
45,15.02.15,1.59,organic,RichmondNorfolk
46,08.02.15,1.55,organic,RichmondNorfolk
47,01.02.15,1.58,organic,RichmondNorfolk
48,25.01.15,1.57,organic,RichmondNorfolk
49,18.01.15,1.62,organic,RichmondNorfolk
50,11.01.15,1.66,organic,RichmondNorfolk
51,04.01.15,1.54,organic,RichmondNorfolk
0,27.12.15,1.41,organic,Roanoke
1,20.12.15,1.59,organic,Roanoke
2,13.12.15,1.55,organic,Roanoke
3,06.12.15,1.55,organic,Roanoke
4,29.11.15,1.61,organic,Roanoke
5,22.11.15,1.54,organic,Roanoke
6,15.11.15,1.53,organic,Roanoke
7,08.11.15,1.44,organic,Roanoke
8,01.11.15,1.19,organic,Roanoke
9,25.10.15,1.56,organic,Roanoke
10,18.10.15,1.58,organic,Roanoke
11,11.10.15,1.13,organic,Roanoke
12,04.10.15,1.6,organic,Roanoke
13,27.09.15,1.67,organic,Roanoke
14,20.09.15,1.85,organic,Roanoke
15,13.09.15,1.84,organic,Roanoke
16,06.09.15,1.78,organic,Roanoke
17,30.08.15,1.73,organic,Roanoke
18,23.08.15,1.69,organic,Roanoke
19,16.08.15,1.65,organic,Roanoke
20,09.08.15,1.6,organic,Roanoke
21,02.08.15,1.7,organic,Roanoke
22,26.07.15,1.34,organic,Roanoke
23,19.07.15,1.19,organic,Roanoke
24,12.07.15,1.14,organic,Roanoke
25,05.07.15,1.37,organic,Roanoke
26,28.06.15,1.31,organic,Roanoke
27,21.06.15,1.33,organic,Roanoke
28,14.06.15,1.16,organic,Roanoke
29,07.06.15,1.08,organic,Roanoke
30,31.05.15,0.98,organic,Roanoke
31,24.05.15,0.89,organic,Roanoke
32,17.05.15,0.92,organic,Roanoke
33,10.05.15,0.82,organic,Roanoke
34,03.05.15,0.88,organic,Roanoke
35,26.04.15,0.94,organic,Roanoke
36,19.04.15,1.05,organic,Roanoke
37,12.04.15,1.03,organic,Roanoke
38,05.04.15,1.42,organic,Roanoke
39,29.03.15,1.51,organic,Roanoke
40,22.03.15,1.36,organic,Roanoke
41,15.03.15,1.5,organic,Roanoke
42,08.03.15,1.48,organic,Roanoke
43,01.03.15,1.33,organic,Roanoke
44,22.02.15,1.36,organic,Roanoke
45,15.02.15,1.46,organic,Roanoke
46,08.02.15,1.44,organic,Roanoke
47,01.02.15,1.5,organic,Roanoke
48,25.01.15,1.47,organic,Roanoke
49,18.01.15,1.48,organic,Roanoke
50,11.01.15,1.47,organic,Roanoke
51,04.01.15,1.39,organic,Roanoke
0,27.12.15,1.72,organic,Sacramento
1,20.12.15,1.68,organic,Sacramento
2,13.12.15,1.68,organic,Sacramento
3,06.12.15,1.43,organic,Sacramento
4,29.11.15,2.04,organic,Sacramento
5,22.11.15,1.79,organic,Sacramento
6,15.11.15,1.87,organic,Sacramento
7,08.11.15,1.8,organic,Sacramento
8,01.11.15,1.9,organic,Sacramento
9,25.10.15,1.86,organic,Sacramento
10,18.10.15,2.14,organic,Sacramento
11,11.10.15,2.1,organic,Sacramento
12,04.10.15,2.01,organic,Sacramento
13,27.09.15,1.95,organic,Sacramento
14,20.09.15,2,organic,Sacramento
15,13.09.15,2.02,organic,Sacramento
16,06.09.15,2.15,organic,Sacramento
17,30.08.15,2.1,organic,Sacramento
18,23.08.15,1.84,organic,Sacramento
19,16.08.15,2.09,organic,Sacramento
20,09.08.15,2.17,organic,Sacramento
21,02.08.15,2.1,organic,Sacramento
22,26.07.15,2.12,organic,Sacramento
23,19.07.15,1.98,organic,Sacramento
24,12.07.15,1.72,organic,Sacramento
25,05.07.15,1.86,organic,Sacramento
26,28.06.15,1.84,organic,Sacramento
27,21.06.15,1.82,organic,Sacramento
28,14.06.15,1.81,organic,Sacramento
29,07.06.15,1.85,organic,Sacramento
30,31.05.15,1.62,organic,Sacramento
31,24.05.15,1.62,organic,Sacramento
32,17.05.15,1.53,organic,Sacramento
33,10.05.15,1.3,organic,Sacramento
34,03.05.15,1.64,organic,Sacramento
35,26.04.15,1.62,organic,Sacramento
36,19.04.15,1.65,organic,Sacramento
37,12.04.15,1.65,organic,Sacramento
38,05.04.15,1.64,organic,Sacramento
39,29.03.15,1.64,organic,Sacramento
40,22.03.15,1.52,organic,Sacramento
41,15.03.15,1.63,organic,Sacramento
42,08.03.15,1.6,organic,Sacramento
43,01.03.15,1.22,organic,Sacramento
44,22.02.15,1.51,organic,Sacramento
45,15.02.15,1.63,organic,Sacramento
46,08.02.15,1.5,organic,Sacramento
47,01.02.15,1.22,organic,Sacramento
48,25.01.15,1.44,organic,Sacramento
49,18.01.15,1.13,organic,Sacramento
50,11.01.15,1.27,organic,Sacramento
51,04.01.15,1.33,organic,Sacramento
0,27.12.15,1.62,organic,SanDiego
1,20.12.15,1.23,organic,SanDiego
2,13.12.15,1.27,organic,SanDiego
3,06.12.15,1.83,organic,SanDiego
4,29.11.15,1.87,organic,SanDiego
5,22.11.15,1.85,organic,SanDiego
6,15.11.15,1.68,organic,SanDiego
7,08.11.15,1.82,organic,SanDiego
8,01.11.15,1.64,organic,SanDiego
9,25.10.15,1.65,organic,SanDiego
10,18.10.15,1.85,organic,SanDiego
11,11.10.15,1.82,organic,SanDiego
12,04.10.15,1.85,organic,SanDiego
13,27.09.15,1.7,organic,SanDiego
14,20.09.15,1.69,organic,SanDiego
15,13.09.15,1.81,organic,SanDiego
16,06.09.15,1.85,organic,SanDiego
17,30.08.15,1.88,organic,SanDiego
18,23.08.15,1.74,organic,SanDiego
19,16.08.15,1.82,organic,SanDiego
20,09.08.15,1.82,organic,SanDiego
21,02.08.15,1.86,organic,SanDiego
22,26.07.15,1.71,organic,SanDiego
23,19.07.15,1.85,organic,SanDiego
24,12.07.15,1.81,organic,SanDiego
25,05.07.15,1.55,organic,SanDiego
26,28.06.15,1.55,organic,SanDiego
27,21.06.15,1.56,organic,SanDiego
28,14.06.15,1.53,organic,SanDiego
29,07.06.15,1.51,organic,SanDiego
30,31.05.15,1.49,organic,SanDiego
31,24.05.15,1.51,organic,SanDiego
32,17.05.15,1.48,organic,SanDiego
33,10.05.15,1.45,organic,SanDiego
34,03.05.15,1.41,organic,SanDiego
35,26.04.15,1.48,organic,SanDiego
36,19.04.15,1.52,organic,SanDiego
37,12.04.15,1.49,organic,SanDiego
38,05.04.15,1.53,organic,SanDiego
39,29.03.15,1.53,organic,SanDiego
40,22.03.15,1.16,organic,SanDiego
41,15.03.15,1.49,organic,SanDiego
42,08.03.15,1.48,organic,SanDiego
43,01.03.15,1.09,organic,SanDiego
44,22.02.15,1.44,organic,SanDiego
45,15.02.15,1.49,organic,SanDiego
46,08.02.15,1.29,organic,SanDiego
47,01.02.15,1.11,organic,SanDiego
48,25.01.15,1.26,organic,SanDiego
49,18.01.15,1.29,organic,SanDiego
50,11.01.15,1.05,organic,SanDiego
51,04.01.15,1.23,organic,SanDiego
0,27.12.15,1.88,organic,SanFrancisco
1,20.12.15,1.87,organic,SanFrancisco
2,13.12.15,1.94,organic,SanFrancisco
3,06.12.15,1.92,organic,SanFrancisco
4,29.11.15,2.58,organic,SanFrancisco
5,22.11.15,2.04,organic,SanFrancisco
6,15.11.15,2.02,organic,SanFrancisco
7,08.11.15,1.98,organic,SanFrancisco
8,01.11.15,2.01,organic,SanFrancisco
9,25.10.15,1.94,organic,SanFrancisco
10,18.10.15,2.79,organic,SanFrancisco
11,11.10.15,2.66,organic,SanFrancisco
12,04.10.15,2.59,organic,SanFrancisco
13,27.09.15,2.74,organic,SanFrancisco
14,20.09.15,2.79,organic,SanFrancisco
15,13.09.15,2.73,organic,SanFrancisco
16,06.09.15,2.73,organic,SanFrancisco
17,30.08.15,2.77,organic,SanFrancisco
18,23.08.15,2.71,organic,SanFrancisco
19,16.08.15,2.73,organic,SanFrancisco
20,09.08.15,2.72,organic,SanFrancisco
21,02.08.15,2.76,organic,SanFrancisco
22,26.07.15,2.75,organic,SanFrancisco
23,19.07.15,2.36,organic,SanFrancisco
24,12.07.15,2.09,organic,SanFrancisco
25,05.07.15,1.96,organic,SanFrancisco
26,28.06.15,1.96,organic,SanFrancisco
27,21.06.15,1.95,organic,SanFrancisco
28,14.06.15,1.95,organic,SanFrancisco
29,07.06.15,1.96,organic,SanFrancisco
30,31.05.15,1.54,organic,SanFrancisco
31,24.05.15,1.52,organic,SanFrancisco
32,17.05.15,1.53,organic,SanFrancisco
33,10.05.15,1.48,organic,SanFrancisco
34,03.05.15,1.55,organic,SanFrancisco
35,26.04.15,1.52,organic,SanFrancisco
36,19.04.15,1.55,organic,SanFrancisco
37,12.04.15,1.54,organic,SanFrancisco
38,05.04.15,1.55,organic,SanFrancisco
39,29.03.15,1.55,organic,SanFrancisco
40,22.03.15,1.34,organic,SanFrancisco
41,15.03.15,1.56,organic,SanFrancisco
42,08.03.15,1.56,organic,SanFrancisco
43,01.03.15,1.09,organic,SanFrancisco
44,22.02.15,1.39,organic,SanFrancisco
45,15.02.15,1.55,organic,SanFrancisco
46,08.02.15,1.35,organic,SanFrancisco
47,01.02.15,1.06,organic,SanFrancisco
48,25.01.15,1.34,organic,SanFrancisco
49,18.01.15,1.27,organic,SanFrancisco
50,11.01.15,1.12,organic,SanFrancisco
51,04.01.15,1.18,organic,SanFrancisco
0,27.12.15,1.51,organic,Seattle
1,20.12.15,1.55,organic,Seattle
2,13.12.15,1.03,organic,Seattle
3,06.12.15,2.06,organic,Seattle
4,29.11.15,2.06,organic,Seattle
5,22.11.15,1.14,organic,Seattle
6,15.11.15,1.5,organic,Seattle
7,08.11.15,1.46,organic,Seattle
8,01.11.15,1.25,organic,Seattle
9,25.10.15,1.74,organic,Seattle
10,18.10.15,1.88,organic,Seattle
11,11.10.15,1.75,organic,Seattle
12,04.10.15,1.73,organic,Seattle
13,27.09.15,1.75,organic,Seattle
14,20.09.15,1.97,organic,Seattle
15,13.09.15,2.11,organic,Seattle
16,06.09.15,1.99,organic,Seattle
17,30.08.15,1.58,organic,Seattle
18,23.08.15,1.9,organic,Seattle
19,16.08.15,1.7,organic,Seattle
20,09.08.15,1.96,organic,Seattle
21,02.08.15,2.04,organic,Seattle
22,26.07.15,2.2,organic,Seattle
23,19.07.15,1.64,organic,Seattle
24,12.07.15,2.23,organic,Seattle
25,05.07.15,1.98,organic,Seattle
26,28.06.15,1.71,organic,Seattle
27,21.06.15,1.75,organic,Seattle
28,14.06.15,2.03,organic,Seattle
29,07.06.15,2.01,organic,Seattle
30,31.05.15,1.65,organic,Seattle
31,24.05.15,1.85,organic,Seattle
32,17.05.15,1.81,organic,Seattle
33,10.05.15,1.66,organic,Seattle
34,03.05.15,1.56,organic,Seattle
35,26.04.15,1.66,organic,Seattle
36,19.04.15,1.76,organic,Seattle
37,12.04.15,1.59,organic,Seattle
38,05.04.15,1.92,organic,Seattle
39,29.03.15,1.56,organic,Seattle
40,22.03.15,1.53,organic,Seattle
41,15.03.15,1.8,organic,Seattle
42,08.03.15,1.62,organic,Seattle
43,01.03.15,1.71,organic,Seattle
44,22.02.15,1.5,organic,Seattle
45,15.02.15,1.59,organic,Seattle
46,08.02.15,1.4,organic,Seattle
47,01.02.15,1.44,organic,Seattle
48,25.01.15,1.7,organic,Seattle
49,18.01.15,1.45,organic,Seattle
50,11.01.15,1.46,organic,Seattle
51,04.01.15,1.49,organic,Seattle
0,27.12.15,1.71,organic,SouthCarolina
1,20.12.15,1.77,organic,SouthCarolina
2,13.12.15,1.74,organic,SouthCarolina
3,06.12.15,1.73,organic,SouthCarolina
4,29.11.15,1.71,organic,SouthCarolina
5,22.11.15,1.89,organic,SouthCarolina
6,15.11.15,1.82,organic,SouthCarolina
7,08.11.15,1.74,organic,SouthCarolina
8,01.11.15,1.75,organic,SouthCarolina
9,25.10.15,1.77,organic,SouthCarolina
10,18.10.15,1.84,organic,SouthCarolina
11,11.10.15,1.79,organic,SouthCarolina
12,04.10.15,1.96,organic,SouthCarolina
13,27.09.15,2.06,organic,SouthCarolina
14,20.09.15,1.91,organic,SouthCarolina
15,13.09.15,1.98,organic,SouthCarolina
16,06.09.15,2,organic,SouthCarolina
17,30.08.15,1.92,organic,SouthCarolina
18,23.08.15,1.91,organic,SouthCarolina
19,16.08.15,1.97,organic,SouthCarolina
20,09.08.15,2,organic,SouthCarolina
21,02.08.15,1.94,organic,SouthCarolina
22,26.07.15,1.81,organic,SouthCarolina
23,19.07.15,1.79,organic,SouthCarolina
24,12.07.15,1.84,organic,SouthCarolina
25,05.07.15,1.84,organic,SouthCarolina
26,28.06.15,1.9,organic,SouthCarolina
27,21.06.15,2.07,organic,SouthCarolina
28,14.06.15,1.99,organic,SouthCarolina
29,07.06.15,1.95,organic,SouthCarolina
30,31.05.15,2.02,organic,SouthCarolina
31,24.05.15,1.99,organic,SouthCarolina
32,17.05.15,1.44,organic,SouthCarolina
33,10.05.15,1.87,organic,SouthCarolina
34,03.05.15,1.92,organic,SouthCarolina
35,26.04.15,2.02,organic,SouthCarolina
36,19.04.15,1.87,organic,SouthCarolina
37,12.04.15,1.94,organic,SouthCarolina
38,05.04.15,1.97,organic,SouthCarolina
39,29.03.15,1.93,organic,SouthCarolina
40,22.03.15,1.77,organic,SouthCarolina
41,15.03.15,1.5,organic,SouthCarolina
42,08.03.15,1.53,organic,SouthCarolina
43,01.03.15,1.52,organic,SouthCarolina
44,22.02.15,1.69,organic,SouthCarolina
45,15.02.15,1.72,organic,SouthCarolina
46,08.02.15,1.56,organic,SouthCarolina
47,01.02.15,1.66,organic,SouthCarolina
48,25.01.15,2.01,organic,SouthCarolina
49,18.01.15,1.93,organic,SouthCarolina
50,11.01.15,2.06,organic,SouthCarolina
51,04.01.15,1.86,organic,SouthCarolina
0,27.12.15,1.39,organic,SouthCentral
1,20.12.15,1.41,organic,SouthCentral
2,13.12.15,1.43,organic,SouthCentral
3,06.12.15,1.49,organic,SouthCentral
4,29.11.15,1.47,organic,SouthCentral
5,22.11.15,1.53,organic,SouthCentral
6,15.11.15,1.5,organic,SouthCentral
7,08.11.15,1.51,organic,SouthCentral
8,01.11.15,1.51,organic,SouthCentral
9,25.10.15,1.52,organic,SouthCentral
10,18.10.15,1.49,organic,SouthCentral
11,11.10.15,1.51,organic,SouthCentral
12,04.10.15,1.55,organic,SouthCentral
13,27.09.15,1.53,organic,SouthCentral
14,20.09.15,1.53,organic,SouthCentral
15,13.09.15,1.5,organic,SouthCentral
16,06.09.15,1.49,organic,SouthCentral
17,30.08.15,1.33,organic,SouthCentral
18,23.08.15,1.39,organic,SouthCentral
19,16.08.15,1.45,organic,SouthCentral
20,09.08.15,1.42,organic,SouthCentral
21,02.08.15,1.37,organic,SouthCentral
22,26.07.15,1.26,organic,SouthCentral
23,19.07.15,1.31,organic,SouthCentral
24,12.07.15,1.27,organic,SouthCentral
25,05.07.15,1.34,organic,SouthCentral
26,28.06.15,1.35,organic,SouthCentral
27,21.06.15,1.4,organic,SouthCentral
28,14.06.15,1.38,organic,SouthCentral
29,07.06.15,1.37,organic,SouthCentral
30,31.05.15,1.41,organic,SouthCentral
31,24.05.15,1.39,organic,SouthCentral
32,17.05.15,1.41,organic,SouthCentral
33,10.05.15,1.4,organic,SouthCentral
34,03.05.15,1.43,organic,SouthCentral
35,26.04.15,1.43,organic,SouthCentral
36,19.04.15,1.39,organic,SouthCentral
37,12.04.15,1.4,organic,SouthCentral
38,05.04.15,1.4,organic,SouthCentral
39,29.03.15,1.42,organic,SouthCentral
40,22.03.15,1.37,organic,SouthCentral
41,15.03.15,1.38,organic,SouthCentral
42,08.03.15,1.44,organic,SouthCentral
43,01.03.15,1.34,organic,SouthCentral
44,22.02.15,1.37,organic,SouthCentral
45,15.02.15,1.39,organic,SouthCentral
46,08.02.15,1.39,organic,SouthCentral
47,01.02.15,1.28,organic,SouthCentral
48,25.01.15,1.37,organic,SouthCentral
49,18.01.15,1.27,organic,SouthCentral
