X1,Date,Small Bags,Large Bags,XLarge Bags,type,region,SmallMediumAvocado,LargeAvocado,ExtraLargeAvocado
27,21.06.15,157.36,0,0,organic,Sacramento,4046_5107.53,4225_4488.96,4770_0
28,14.06.15,197.92,0,0,organic,Sacramento,4046_4885.46,4225_5256.1,4770_0
29,07.06.15,122.1,0,0,organic,Sacramento,4046_4934.71,4225_4500.75,4770_0
30,31.05.15,199.72,0,0,organic,Sacramento,4046_5542.33,4225_4688.66,4770_0
31,24.05.15,268.77,0,0,organic,Sacramento,4046_6010.97,4225_5119.6,4770_0
32,17.05.15,351.88,0,0,organic,Sacramento,4046_7163.2,4225_5530.28,4770_0
33,10.05.15,622.12,0,0,organic,Sacramento,4046_13918.56,4225_13294.66,4770_0
34,03.05.15,189.77,0,0,organic,Sacramento,4046_4124.83,4225_4001.1,4770_0
35,26.04.15,166.36,0,0,organic,Sacramento,4046_5069.89,4225_4401.41,4770_0
36,19.04.15,148.8,0,0,organic,Sacramento,4046_4447.66,4225_4568.21,4770_0
37,12.04.15,171.61,0,0,organic,Sacramento,4046_4230.7,4225_3803.44,4770_0
38,05.04.15,102.84,0,0,organic,Sacramento,4046_4591.9,4225_4319.15,4770_0
39,29.03.15,111.38,0,0,organic,Sacramento,4046_5357.72,4225_4490.5,4770_0
40,22.03.15,91.41,0,0,organic,Sacramento,4046_4117.41,4225_3666.37,4770_0
41,15.03.15,217.16,0,0,organic,Sacramento,4046_4595.6,4225_4262.4,4770_0
42,08.03.15,160.07,0,0,organic,Sacramento,4046_4923.8,4225_4582.74,4770_0
43,01.03.15,401.87,0,0,organic,Sacramento,4046_25103.48,4225_19850.03,4770_0
44,22.02.15,148.87,3.33,0,organic,Sacramento,4046_5027.44,4225_3605.45,4770_0
45,15.02.15,509.53,0,0,organic,Sacramento,4046_3520.52,4225_3406.08,4770_0
46,08.02.15,1658.67,0,0,organic,Sacramento,4046_3831.1,4225_3186.51,4770_0
47,01.02.15,467.34,0,0,organic,Sacramento,4046_7103.9,4225_5624.41,4770_0
48,25.01.15,674.59,0,0,organic,Sacramento,4046_4291.23,4225_4741.77,4770_0
49,18.01.15,883.8,0,0,organic,Sacramento,4046_15363.18,4225_20986.36,4770_0
50,11.01.15,321.28,0,0,organic,Sacramento,4046_4243.14,4225_3033.84,4770_0
51,04.01.15,1158.45,0,0,organic,Sacramento,4046_3727.52,4225_4327.52,4770_0
0,27.12.15,472.88,1215.58,0,organic,SanDiego,4046_1834.72,4225_5181.54,4770_0
1,20.12.15,592.32,4986.65,0,organic,SanDiego,4046_1099.57,4225_5048.8,4770_0
2,13.12.15,674.51,5472.72,0,organic,SanDiego,4046_1084.4,4225_5007.42,4770_3.24
3,06.12.15,541.37,3.33,0,organic,SanDiego,4046_1256.25,4225_3763.92,4770_0
4,29.11.15,489.87,0,0,organic,SanDiego,4046_1232.37,4225_5300.75,4770_0
5,22.11.15,397.37,10.84,0,organic,SanDiego,4046_1689,4225_5341.01,4770_0
6,15.11.15,430.1,71.65,0,organic,SanDiego,4046_1537.41,4225_6399.23,4770_0
7,08.11.15,499.65,166.54,0,organic,SanDiego,4046_1234.41,4225_7001.62,4770_0
8,01.11.15,775.12,41.61,0,organic,SanDiego,4046_1478.71,4225_7160.95,4770_0
9,25.10.15,561.7,5.47,0,organic,SanDiego,4046_1955.4,4225_6641.62,4770_0
10,18.10.15,554,0,0,organic,SanDiego,4046_1707.43,4225_5314.68,4770_0
11,11.10.15,491.27,0,0,organic,SanDiego,4046_2112.25,4225_4869.08,4770_0
12,04.10.15,535.16,0,0,organic,SanDiego,4046_1759.06,4225_6195.85,4770_0
13,27.09.15,420.25,0,0,organic,SanDiego,4046_2858.56,4225_5619.88,4770_0
14,20.09.15,245.23,0,0,organic,SanDiego,4046_2634.12,4225_7404.88,4770_0
15,13.09.15,596.15,3.33,0,organic,SanDiego,4046_3295.36,4225_6467.03,4770_0
16,06.09.15,392.91,0,0,organic,SanDiego,4046_2333.68,4225_6614.63,4770_0
17,30.08.15,422.88,0,0,organic,SanDiego,4046_1986.05,4225_6676.52,4770_0
18,23.08.15,447.76,0,0,organic,SanDiego,4046_2433.22,4225_7936.29,4770_0
19,16.08.15,745.58,0,0,organic,SanDiego,4046_2762.8,4225_5555.73,4770_0
20,09.08.15,680.95,0,0,organic,SanDiego,4046_2628.99,4225_5592.09,4770_0
21,02.08.15,592.09,0,0,organic,SanDiego,4046_2569.77,4225_7080.66,4770_0
22,26.07.15,289.54,0,0,organic,SanDiego,4046_2844.3,4225_7142.17,4770_0
23,19.07.15,346.97,0,0,organic,SanDiego,4046_2480.07,4225_6332.4,4770_0
24,12.07.15,472.44,0,0,organic,SanDiego,4046_3360.92,4225_5927.1,4770_0
25,05.07.15,538.73,0,0,organic,SanDiego,4046_3011.64,4225_12801.71,4770_0
26,28.06.15,342.37,0,0,organic,SanDiego,4046_2398.15,4225_10206.13,4770_0
27,21.06.15,491.48,0,0,organic,SanDiego,4046_2962.12,4225_7601.86,4770_0
28,14.06.15,567.2,0,0,organic,SanDiego,4046_3328.84,4225_7539.16,4770_3.44
29,07.06.15,888.83,0,0,organic,SanDiego,4046_2793.72,4225_6690.16,4770_0
30,31.05.15,1111.4,0,0,organic,SanDiego,4046_2933.55,4225_6895.9,4770_0
31,24.05.15,624.33,0,0,organic,SanDiego,4046_2853.3,4225_8566.51,4770_0
32,17.05.15,1003.67,0,0,organic,SanDiego,4046_2511.62,4225_7398.74,4770_0
33,10.05.15,1365.56,0,0,organic,SanDiego,4046_2069.73,4225_7045.39,4770_0
34,03.05.15,1594.37,0,0,organic,SanDiego,4046_2617.84,4225_6294.57,4770_0
35,26.04.15,1314.86,0,0,organic,SanDiego,4046_2780.48,4225_6603.33,4770_0
36,19.04.15,527.35,0,0,organic,SanDiego,4046_2524.24,4225_7216.36,4770_0
37,12.04.15,545.09,0,0,organic,SanDiego,4046_3994.59,4225_6126.03,4770_0
38,05.04.15,690.11,0,0,organic,SanDiego,4046_4079.7,4225_6401.32,4770_0
39,29.03.15,604.66,0,0,organic,SanDiego,4046_3207.2,4225_5150.91,4770_0
40,22.03.15,330.31,0,0,organic,SanDiego,4046_8173.64,4225_4447.33,4770_0
41,15.03.15,343.16,0,0,organic,SanDiego,4046_7690.44,4225_315.77,4770_0
42,08.03.15,654.23,0,0,organic,SanDiego,4046_8439.16,4225_375.38,4770_0
43,01.03.15,904.68,0,0,organic,SanDiego,4046_18706.98,4225_795.47,4770_0
44,22.02.15,286.67,0,0,organic,SanDiego,4046_10994.31,4225_483.78,4770_0
45,15.02.15,688.45,0,0,organic,SanDiego,4046_11531.38,4225_555.56,4770_0
46,08.02.15,1111.58,0,0,organic,SanDiego,4046_13016.65,4225_926.02,4770_0
47,01.02.15,1263.56,0,0,organic,SanDiego,4046_16215.48,4225_1142.06,4770_2.89
48,25.01.15,1416.96,0,0,organic,SanDiego,4046_9245.07,4225_470.05,4770_0
49,18.01.15,1593.11,0,0,organic,SanDiego,4046_12300.47,4225_580.15,4770_0
50,11.01.15,1025.96,0,0,organic,SanDiego,4046_18294.44,4225_767.68,4770_1.44
51,04.01.15,828.81,0,0,organic,SanDiego,4046_17522.46,4225_735.22,4770_2.87
0,27.12.15,252.35,0,0,organic,SanFrancisco,4046_792.47,4225_13036.76,4770_0
1,20.12.15,140.51,0,0,organic,SanFrancisco,4046_980.71,4225_12582.57,4770_0
2,13.12.15,181.58,0,0,organic,SanFrancisco,4046_1379.97,4225_12152.1,4770_0
3,06.12.15,125.6,0,0,organic,SanFrancisco,4046_1663.88,4225_13355.31,4770_0
4,29.11.15,3.15,26.67,0,organic,SanFrancisco,4046_953.12,4225_12235.08,4770_0
5,22.11.15,37.93,26.67,0,organic,SanFrancisco,4046_791.25,4225_13499.38,4770_0
6,15.11.15,16.19,0,0,organic,SanFrancisco,4046_1082.9,4225_15979.71,4770_0
7,08.11.15,51.08,6.67,0,organic,SanFrancisco,4046_1285.58,4225_16543.45,4770_0
8,01.11.15,25.54,0,0,organic,SanFrancisco,4046_1359.92,4225_16197.47,4770_0
9,25.10.15,15.98,0,0,organic,SanFrancisco,4046_1334.41,4225_17960.82,4770_0
10,18.10.15,0,0,0,organic,SanFrancisco,4046_961.55,4225_11680.56,4770_0
11,11.10.15,0,0,0,organic,SanFrancisco,4046_1046.84,4225_12984.89,4770_0
12,04.10.15,12.79,0,0,organic,SanFrancisco,4046_1418.72,4225_13915.36,4770_0
13,27.09.15,54.35,0,0,organic,SanFrancisco,4046_1220.59,4225_10523.68,4770_0
14,20.09.15,15.97,0,0,organic,SanFrancisco,4046_1209.92,4225_13971.53,4770_0
15,13.09.15,3.19,0,0,organic,SanFrancisco,4046_1404.23,4225_13395.36,4770_0
16,06.09.15,6.36,0,0,organic,SanFrancisco,4046_1413.91,4225_14090.42,4770_0
17,30.08.15,22.12,0,0,organic,SanFrancisco,4046_1561.91,4225_13617.17,4770_0
18,23.08.15,50.47,0,0,organic,SanFrancisco,4046_1808.29,4225_13252.57,4770_0
19,16.08.15,15.75,0,0,organic,SanFrancisco,4046_1761.18,4225_13512.74,4770_0
20,09.08.15,25.15,0,0,organic,SanFrancisco,4046_1802.46,4225_13737.17,4770_0
21,02.08.15,28.25,0,0,organic,SanFrancisco,4046_1762.59,4225_12145.2,4770_0
22,26.07.15,12.94,0,0,organic,SanFrancisco,4046_2892.83,4225_13047.24,4770_0
23,19.07.15,0,0,0,organic,SanFrancisco,4046_3893.65,4225_15665.16,4770_0
24,12.07.15,15.62,0,0,organic,SanFrancisco,4046_7913.24,4225_15212.8,4770_0
25,05.07.15,18.75,0,0,organic,SanFrancisco,4046_13491.33,4225_9796.67,4770_0
26,28.06.15,6.24,0,0,organic,SanFrancisco,4046_12195.44,4225_7667.22,4770_0
27,21.06.15,15.58,3.33,0,organic,SanFrancisco,4046_14256,4225_9227.71,4770_0
28,14.06.15,3.11,0,0,organic,SanFrancisco,4046_15257.42,4225_8712.16,4770_0
29,07.06.15,21.79,0,0,organic,SanFrancisco,4046_14837.87,4225_8027.21,4770_0
30,31.05.15,12.49,0,0,organic,SanFrancisco,4046_15942.89,4225_8626.08,4770_0
31,24.05.15,24.96,0,0,organic,SanFrancisco,4046_19270.32,4225_10024.67,4770_0
32,17.05.15,9.35,0,0,organic,SanFrancisco,4046_22521.08,4225_8741.03,4770_0
33,10.05.15,46.73,0,0,organic,SanFrancisco,4046_23021.28,4225_10608.04,4770_0
34,03.05.15,43.41,0,0,organic,SanFrancisco,4046_19043.11,4225_10162.2,4770_0
35,26.04.15,40.24,0,0,organic,SanFrancisco,4046_22964.23,4225_8946,4770_0
36,19.04.15,40.19,0,0,organic,SanFrancisco,4046_19780.58,4225_9164.18,4770_0
37,12.04.15,0,0,0,organic,SanFrancisco,4046_18887.66,4225_9332.79,4770_0
38,05.04.15,0,0,0,organic,SanFrancisco,4046_17104.69,4225_9426.01,4770_0
39,29.03.15,6.18,0,0,organic,SanFrancisco,4046_18872.86,4225_9215.92,4770_0
40,22.03.15,3.09,0,0,organic,SanFrancisco,4046_12997.29,4225_8370.33,4770_0
41,15.03.15,15.41,0,0,organic,SanFrancisco,4046_13268.66,4225_8105.63,4770_0
42,08.03.15,18.46,0,0,organic,SanFrancisco,4046_12933.84,4225_7159,4770_0
43,01.03.15,21.5,0,0,organic,SanFrancisco,4046_34980.14,4225_14818.37,4770_0
44,22.02.15,6.14,0,0,organic,SanFrancisco,4046_25492.53,4225_11724.78,4770_0
45,15.02.15,177.33,0,0,organic,SanFrancisco,4046_16514.7,4225_8294.37,4770_0
46,08.02.15,598.61,0,0,organic,SanFrancisco,4046_17561.23,4225_9396.92,4770_0
47,01.02.15,227.71,0,0,organic,SanFrancisco,4046_38413.44,4225_19160.87,4770_0
48,25.01.15,228.67,0,0,organic,SanFrancisco,4046_17038.27,4225_9879.87,4770_0
49,18.01.15,356.67,0,0,organic,SanFrancisco,4046_26336.41,4225_14789.4,4770_0
50,11.01.15,182.83,0,0,organic,SanFrancisco,4046_17907.49,4225_11586.46,4770_0
51,04.01.15,426.67,0,0,organic,SanFrancisco,4046_13175.57,4225_9028.34,4770_0
0,27.12.15,80.12,7580.46,0,organic,Seattle,4046_610.22,4225_13103.85,4770_4.01
1,20.12.15,51.94,8823.42,0,organic,Seattle,4046_505.82,4225_13425.9,4770_12.02
2,13.12.15,51.55,32901.72,0,organic,Seattle,4046_617.87,4225_19731.07,4770_34.72
3,06.12.15,11.87,4272.36,0,organic,Seattle,4046_556.65,4225_11750.04,4770_14.68
4,29.11.15,31.44,3649.63,0,organic,Seattle,4046_647.06,4225_13403,4770_34.69
5,22.11.15,115.51,41650.37,0,organic,Seattle,4046_969.32,4225_22035.7,4770_51.98
6,15.11.15,290.22,13114.9,0,organic,Seattle,4046_2049.35,4225_11965.96,4770_17.31
7,08.11.15,470.08,8624.89,0,organic,Seattle,4046_7713.42,4225_14739.72,4770_54.55
8,01.11.15,9127.53,17108.37,0,organic,Seattle,4046_7748.21,4225_20764.48,4770_418.71
9,25.10.15,647.47,9346.56,0,organic,Seattle,4046_3749.12,4225_11950.72,4770_63.86
10,18.10.15,1027.09,5893.95,0,organic,Seattle,4046_4351.2,4225_11840.73,4770_19.98
11,11.10.15,2.96,9222.24,0,organic,Seattle,4046_4297.16,4225_13215.71,4770_11.98
12,04.10.15,5.91,10027.76,0,organic,Seattle,4046_4207.08,4225_19775.17,4770_6.65
13,27.09.15,2.95,8489.01,0,organic,Seattle,4046_4793.34,4225_11315.26,4770_6.64
14,20.09.15,2.95,4555.19,0,organic,Seattle,4046_4479.19,4225_8805.98,4770_15.93
15,13.09.15,14.75,5371.81,0,organic,Seattle,4046_5766.92,4225_11752.93,4770_6.64
16,06.09.15,2.95,6965.55,0,organic,Seattle,4046_5475.25,4225_11441.26,4770_5.31
17,30.08.15,0,7026.39,0,organic,Seattle,4046_5555.85,4225_35591.33,4770_2.66
18,23.08.15,0,6493.48,0,organic,Seattle,4046_5058.04,4225_23395.59,4770_31.76
19,16.08.15,0,13138.3,0,organic,Seattle,4046_7047.78,4225_27537.99,4770_2.65
20,09.08.15,0,5313.22,0,organic,Seattle,4046_7894.55,4225_14573.33,4770_17.25
21,02.08.15,0,3353.31,0,organic,Seattle,4046_8531.33,4225_14816.24,4770_55.81
22,26.07.15,0,582.41,0,organic,Seattle,4046_8288.45,4225_18815.78,4770_50.43
23,19.07.15,0,5977.76,0,organic,Seattle,4046_7839.69,4225_35593.5,4770_73.11
24,12.07.15,0,85.19,0,organic,Seattle,4046_6831.25,4225_18168.54,4770_16
25,05.07.15,0,0,0,organic,Seattle,4046_8841.34,4225_20807.76,4770_280.47
26,28.06.15,0,0,0,organic,Seattle,4046_8112.46,4225_37972.31,4770_144.7
27,21.06.15,0,82.23,0,organic,Seattle,4046_8727.72,4225_29192.23,4770_91.29
28,14.06.15,0,349.08,0,organic,Seattle,4046_10611.58,4225_20743.71,4770_197.26
29,07.06.15,0,1059.29,0,organic,Seattle,4046_10962.3,4225_21345.94,4770_37.39
30,31.05.15,0,1507.71,0,organic,Seattle,4046_11101.07,4225_41130.51,4770_83.64
31,24.05.15,0,2584.1,0,organic,Seattle,4046_10926.16,4225_17449.97,4770_33.16
32,17.05.15,0,3929.89,0,organic,Seattle,4046_10837.14,4225_18774.47,4770_11.92
33,10.05.15,0,5171.12,0,organic,Seattle,4046_9690.74,4225_22159.83,4770_58.17
34,03.05.15,14.56,7680.06,0,organic,Seattle,4046_8323.36,4225_21227.82,4770_11.79
35,26.04.15,0,1598.25,0,organic,Seattle,4046_8195.52,4225_30041.24,4770_74.47
36,19.04.15,0,2225.84,0,organic,Seattle,4046_9788.52,4225_24647.6,4770_72.91
37,12.04.15,2.52,3459.46,0,organic,Seattle,4046_8715.25,4225_48802.16,4770_45.41
38,05.04.15,0,334.98,0,organic,Seattle,4046_6708.14,4225_22605.23,4770_43.95
39,29.03.15,0,3548.02,0,organic,Seattle,4046_8899.19,4225_43641.28,4770_18.03
40,22.03.15,0,2512.15,0,organic,Seattle,4046_10717.1,4225_38095.48,4770_30.85
41,15.03.15,0,203.43,0,organic,Seattle,4046_8978.82,4225_17520.57,4770_15.16
42,08.03.15,0,2048.14,0,organic,Seattle,4046_7056.73,4225_38276.41,4770_95.23
43,01.03.15,0,608.14,0,organic,Seattle,4046_8762.48,4225_14933.22,4770_226.27
44,22.02.15,0,615.25,0,organic,Seattle,4046_13839.32,4225_20645.52,4770_83.21
45,15.02.15,116.04,2637.89,0,organic,Seattle,4046_11802.78,4225_22861.04,4770_51.25
46,08.02.15,586.67,10406.33,0,organic,Seattle,4046_8561.32,4225_34897.03,4770_32.96
47,01.02.15,406.67,5505.22,0,organic,Seattle,4046_12927.15,4225_21460.13,4770_35.42
48,25.01.15,453.33,4654.68,0,organic,Seattle,4046_6876.29,4225_17363.12,4770_7.33
49,18.01.15,216.67,7944.82,0,organic,Seattle,4046_6222.73,4225_30224.67,4770_7.34
50,11.01.15,223.33,4396.69,0,organic,Seattle,4046_8691.73,4225_33361.78,4770_13.48
51,04.01.15,452.73,5799.42,0,organic,Seattle,4046_6821.76,4225_20720.77,4770_1.23
0,27.12.15,1516.55,30.03,0,organic,SouthCarolina,4046_561.54,4225_1202.97,4770_306.62
1,20.12.15,1033.02,10.41,0,organic,SouthCarolina,4046_572.06,4225_1280.97,4770_344.25
2,13.12.15,1601.85,92.04,0,organic,SouthCarolina,4046_558.34,4225_1373.19,4770_268.34
3,06.12.15,1594.12,116.3,0,organic,SouthCarolina,4046_574.52,4225_1195.56,4770_295.4
4,29.11.15,1472.43,166.48,0,organic,SouthCarolina,4046_369.89,4225_1185.76,4770_348.82
5,22.11.15,847.11,9.83,0,organic,SouthCarolina,4046_557.77,4225_1342.39,4770_371.85
6,15.11.15,1366.03,6.49,0,organic,SouthCarolina,4046_575.95,4225_1273.05,4770_373.74
7,08.11.15,2429.32,42.81,0,organic,SouthCarolina,4046_638.13,4225_1186.2,4770_422.64
8,01.11.15,1626.03,101.17,0,organic,SouthCarolina,4046_506.15,4225_1292.31,4770_526.49
9,25.10.15,2089.42,16.88,0,organic,SouthCarolina,4046_600.72,4225_1367.39,4770_589.03
10,18.10.15,1726.19,75.47,0,organic,SouthCarolina,4046_519.94,4225_1511.8,4770_500.03
11,11.10.15,1239.96,342.79,0,organic,SouthCarolina,4046_609.99,4225_1494.47,4770_511.45
12,04.10.15,1192.05,69.19,0,organic,SouthCarolina,4046_575.76,4225_1475.82,4770_464.13
13,27.09.15,527.9,0,0,organic,SouthCarolina,4046_509.62,4225_1236.98,4770_450.77
14,20.09.15,1623.37,7.86,0,organic,SouthCarolina,4046_409.19,4225_1327.79,4770_482.3
15,13.09.15,1036.36,10.51,0,organic,SouthCarolina,4046_510.57,4225_1315.43,4770_465.66
16,06.09.15,1166.16,47.4,0,organic,SouthCarolina,4046_541.49,4225_1732.31,4770_545.05
17,30.08.15,1457.97,139.92,0,organic,SouthCarolina,4046_659.34,4225_1483.81,4770_554.79
18,23.08.15,1308.92,336,0,organic,SouthCarolina,4046_806.09,4225_1883.44,4770_572.65
19,16.08.15,1321.88,114.06,0,organic,SouthCarolina,4046_751.43,4225_1634.13,4770_550.28
20,09.08.15,707.3,66.42,0,organic,SouthCarolina,4046_610.36,4225_1768.29,4770_661.17
21,02.08.15,947.22,330.66,0,organic,SouthCarolina,4046_636.53,4225_1406.72,4770_535.15
22,26.07.15,775.67,534.2,0,organic,SouthCarolina,4046_825.68,4225_1299.64,4770_416.03
23,19.07.15,1141.26,480.59,0,organic,SouthCarolina,4046_634.69,4225_1338.97,4770_481.12
24,12.07.15,1609.25,431.88,0,organic,SouthCarolina,4046_585.84,4225_1449.2,4770_538.65
25,05.07.15,909.33,360.11,0,organic,SouthCarolina,4046_535.36,4225_1440.42,4770_595.37
26,28.06.15,719.34,320.13,0,organic,SouthCarolina,4046_686.65,4225_1498.15,4770_548.6
27,21.06.15,430.02,108.12,0,organic,SouthCarolina,4046_585.04,4225_1526.88,4770_541.8
28,14.06.15,1107.37,79.49,0,organic,SouthCarolina,4046_665.32,4225_1470.53,4770_598.79
29,07.06.15,1236.67,86.93,0,organic,SouthCarolina,4046_498.69,4225_1234.91,4770_499.5
30,31.05.15,660.8,136.5,0,organic,SouthCarolina,4046_613.01,4225_1454.84,4770_540.75
31,24.05.15,1059.17,85.77,0,organic,SouthCarolina,4046_617.31,4225_1406.36,4770_644.08
32,17.05.15,944.61,101.93,0,organic,SouthCarolina,4046_718.19,4225_2245.09,4770_1424.3
33,10.05.15,1049.36,322.49,0,organic,SouthCarolina,4046_822.36,4225_1101.72,4770_487.37
34,03.05.15,862.69,5.38,0,organic,SouthCarolina,4046_451.09,4225_1266.75,4770_750.85
35,26.04.15,1022.68,83.21,0,organic,SouthCarolina,4046_684.84,4225_1269.42,4770_485.55
36,19.04.15,1502.4,12.06,0,organic,SouthCarolina,4046_631.59,4225_1637.27,4770_592.72
37,12.04.15,776.67,130.88,0,organic,SouthCarolina,4046_527.44,4225_1873.44,4770_722.33
38,05.04.15,944.14,82.34,0,organic,SouthCarolina,4046_581.39,4225_1475.46,4770_517.88
39,29.03.15,455.03,2.72,0,organic,SouthCarolina,4046_727.42,4225_1386.26,4770_623.33
40,22.03.15,1041.5,99.57,0,organic,SouthCarolina,4046_610.35,4225_1876.4,4770_528.23
41,15.03.15,823.33,639.56,0,organic,SouthCarolina,4046_516.14,4225_2676.3,4770_568.85
42,08.03.15,1109.39,347.27,0,organic,SouthCarolina,4046_498.38,4225_2462.31,4770_536.83
43,01.03.15,870,392.15,0,organic,SouthCarolina,4046_466.91,4225_2571.07,4770_530.63
44,22.02.15,706.67,135.17,0,organic,SouthCarolina,4046_484.16,4225_1876.73,4770_412.03
45,15.02.15,1170,16.27,0,organic,SouthCarolina,4046_458.81,4225_1289.81,4770_428.31
46,08.02.15,2600,302.76,0,organic,SouthCarolina,4046_475.63,4225_2142.16,4770_552.27
47,01.02.15,1580,164.2,0,organic,SouthCarolina,4046_456.99,4225_1272.79,4770_503.05
48,25.01.15,970,46.97,0,organic,SouthCarolina,4046_776.54,4225_621.95,4770_450.46
49,18.01.15,1346,24.72,0,organic,SouthCarolina,4046_686.69,4225_656.63,4770_310.28
50,11.01.15,674.61,3.32,0,organic,SouthCarolina,4046_474.97,4225_793.53,4770_357.87
51,04.01.15,1768.67,33.33,0,organic,SouthCarolina,4046_355.79,4225_754.78,4770_439.19
0,27.12.15,26668.65,3927.44,0,organic,SouthCentral,4046_21950.8,4225_3750.99,4770_0
1,20.12.15,24355.9,3673.54,0,organic,SouthCentral,4046_21127.59,4225_3331.02,4770_0
2,13.12.15,31725.74,308.49,0,organic,SouthCentral,4046_22665.44,4225_4692.95,4770_0
3,06.12.15,25094.13,395.18,0,organic,SouthCentral,4046_22080.38,4225_4496.4,4770_0
4,29.11.15,21567.32,2200.34,0,organic,SouthCentral,4046_21480.33,4225_3491.54,4770_0
5,22.11.15,23045.62,161.62,0,organic,SouthCentral,4046_22587.08,4225_3632,4770_0
6,15.11.15,27000.42,418.43,0,organic,SouthCentral,4046_25332.33,4225_4491.84,4770_2.84
7,08.11.15,25469.5,543.78,0,organic,SouthCentral,4046_26586.86,4225_4970.65,4770_0
8,01.11.15,26999.58,397.27,0,organic,SouthCentral,4046_24717.23,4225_4952.41,4770_0
9,25.10.15,30802.1,175.82,0,organic,SouthCentral,4046_30226.86,4225_4503.52,4770_0
10,18.10.15,24530.1,1047.22,0,organic,SouthCentral,4046_30085.91,4225_4880.71,4770_0
11,11.10.15,26778.29,1220.7,0,organic,SouthCentral,4046_26165.72,4225_5052.77,4770_0
12,04.10.15,29923.22,265.17,0,organic,SouthCentral,4046_24325.44,4225_5205.26,4770_0
13,27.09.15,23134.53,198.83,0,organic,SouthCentral,4046_33019.07,4225_5744.39,4770_0
14,20.09.15,28383.81,44.86,0,organic,SouthCentral,4046_33312.91,4225_4392.69,4770_0
15,13.09.15,34652.38,268.9,0,organic,SouthCentral,4046_30871.61,4225_4925.51,4770_0
16,06.09.15,25665.86,399.24,0,organic,SouthCentral,4046_31056.58,4225_5271.1,4770_0
17,30.08.15,25411.12,2834.3,0,organic,SouthCentral,4046_42626.84,4225_5041.59,4770_0
18,23.08.15,21264.28,1928.59,0,organic,SouthCentral,4046_40616.1,4225_6512.06,4770_0
19,16.08.15,20726.4,930.72,0,organic,SouthCentral,4046_32498.91,4225_7976.91,4770_0
20,09.08.15,27327.57,244.24,0,organic,SouthCentral,4046_43853.21,4225_8143.8,4770_0
21,02.08.15,12075.3,321.82,0,organic,SouthCentral,4046_40814.07,4225_6636.2,4770_71.02
22,26.07.15,7114.14,1694.72,0,organic,SouthCentral,4046_47466.03,4225_5752.63,4770_0
23,19.07.15,6211.9,2206.84,0,organic,SouthCentral,4046_41370.58,4225_6317.71,4770_0
24,12.07.15,7288.89,3532.26,0,organic,SouthCentral,4046_42967.8,4225_5971.21,4770_0
25,05.07.15,11980.4,464.26,0,organic,SouthCentral,4046_45826.23,4225_6093.92,4770_0
26,28.06.15,11251.56,702.04,0,organic,SouthCentral,4046_37684.23,4225_5875.04,4770_0
27,21.06.15,11426.87,237.72,0,organic,SouthCentral,4046_36431.79,4225_6686.54,4770_0
28,14.06.15,10083.7,73.35,0,organic,SouthCentral,4046_35863,4225_5766.06,4770_0
29,07.06.15,8464.03,791.94,0,organic,SouthCentral,4046_34890.42,4225_5388.51,4770_0
30,31.05.15,13292.86,205.6,0,organic,SouthCentral,4046_33589.51,4225_4660.68,4770_0
31,24.05.15,12139.04,1171.33,0,organic,SouthCentral,4046_43917.94,4225_5442.25,4770_0
32,17.05.15,11843.79,545.47,0,organic,SouthCentral,4046_38624.93,4225_5554.48,4770_0
33,10.05.15,14958.78,1082.1,0,organic,SouthCentral,4046_35986.16,4225_4598.59,4770_0
34,03.05.15,11190,784.03,0,organic,SouthCentral,4046_25704.97,4225_4666.48,4770_0
35,26.04.15,15665.1,525.26,0,organic,SouthCentral,4046_38075.34,4225_7687.89,4770_0
36,19.04.15,15914.33,311.25,0,organic,SouthCentral,4046_44632.62,4225_5565.23,4770_31.07
37,12.04.15,23576.67,242.32,0,organic,SouthCentral,4046_42155.69,4225_5686.47,4770_36.67
38,05.04.15,28046.67,302.41,0,organic,SouthCentral,4046_39792.84,4225_8032.39,4770_768.15
39,29.03.15,25143.34,93.58,0,organic,SouthCentral,4046_28872.83,4225_5897.44,4770_0
40,22.03.15,23953.34,149.47,0,organic,SouthCentral,4046_39985.64,4225_7287.16,4770_0
41,15.03.15,20733.33,376.87,0,organic,SouthCentral,4046_38409.71,4225_6529.22,4770_0
42,08.03.15,22753.34,111.93,0,organic,SouthCentral,4046_28363.69,4225_5523.96,4770_0
43,01.03.15,34003.33,123.85,0,organic,SouthCentral,4046_40561.64,4225_5847.24,4770_0
44,22.02.15,31043.33,562.46,0,organic,SouthCentral,4046_43057.55,4225_6627.71,4770_0
45,15.02.15,37376.67,422.98,0,organic,SouthCentral,4046_32655.36,4225_7467.65,4770_0
